Job Family,Total Benefits,Total Compensation,Percent_Total_Benefit
Correction & Detention,16214.669999999998,62056.81,26.12875202576478
Journeyman Trade,29606.373333333333,113312.40000000001,26.128096601372253
Protection & Apprehension,33081.38250000001,126614.445,26.127652733461815
Police Services,27423.165,104960.505,26.12712753239897
Correction & Detention,30126.959999999995,115310.4225,26.126831683406586
Correction & Detention,37687.67,144256.385,26.125477912121532
Journeyman Trade,36467.66500000001,139598.8875,26.123177378473024
Skilled Labor,35944.83,137600.5675,26.122588484237173
Human Services,39631.6075,151727.005,26.12033863055558
Nursing,29725.742,113803.56999999999,26.120219251469877
"Clerical, Secretarial & Steno",6676.147500000001,25559.324999999997,26.120202704883646
Journeyman Trade,39202.18,150086.46,26.11973125357211
"Clerical, Secretarial & Steno",1745.95,6684.66,26.11875547896228
Journeyman Trade,33120.312,126826.898,26.11458020521798
Street Transit,42799.285,163893.91749999998,26.114016708399205
Protection & Apprehension,7834.562,30001.946000000004,26.113512770138307
Police Services,27334.005,104678.975,26.112220720541064
Recreation,2450.93,9386.72,26.110611587434164
Journeyman Trade,37323.78,142947.215,26.11018339881613
Supervisory-Labor & Trade,46721.362499999996,178950.0275,26.108608728769262
Fire Services,20517.2,78587.59,26.10742993900182
Protection & Apprehension,45905.55499999999,175840.58000000002,26.10634871654768
Street Transit,42642.439999999995,163349.86250000002,26.104974529745927
Fire Services,29428.295,112732.465,26.104543176626184
Skilled Labor,36680.77,140521.855,26.10324920632452
Correction & Detention,30203.7275,115715.87000000001,26.10162936164244
Supervisory-Labor & Trade,47205.697499999995,180853.4675,26.10162699811105
Police Services,22572.565,86482.145,26.100838502560265
Journeyman Trade,44920.4875,172110.03,26.099866172819798
Protection & Apprehension,45658.5425,174941.76750000002,26.099280436274313
"Clerical, Secretarial & Steno",9198.956666666667,35248.310000000005,26.097582172497535
Protection & Apprehension,33320.1375,127676.97,26.097218237556856
Fire Services,21972.85,84197.825,26.09669549064955
Street Transit,46436.195,177939.63999999998,26.096599386173875
Human Services,32879.24,125992.28000000001,26.09623383273959
Police Services,22336.675000000003,85608.185,26.091751623983157
Semi-Skilled & General Labor,3797.93,14556.355,26.091215829787057
Street Transit,32524.942499999997,124659.19499999999,26.091089790849363
Skilled Labor,28805.690000000002,110407.38333333335,26.090365635269258
Protection & Apprehension,5977.7699999999995,22913.519999999997,26.088396719491374
Computer Operatns & Repro Svcs,9304.28,35664.5,26.088351161519157
Fire Services,16454.559999999998,63075.16,26.08722673077642
Journeyman Trade,22577.305,86548.49,26.086307225001843
Skilled Labor,44005.020000000004,168693.495,26.085783568595815
Correction & Detention,37963.555,145540.27500000002,26.08457006144862
"Payroll, Billing & Accounting",39180.8725,150209.2575,26.084192913342907
Police Services,24932.845,95597.885,26.080958799454613
Journeyman Trade,33331.464,127801.952,26.080559395524727
Skilled Labor,35396.824,135723.042,26.0801876220841
Police Services,22568.489999999998,86535.915,26.07991144486078
Supervisory-Labor & Trade,33842.5,129770.11333333333,26.07880900363448
Police Services,22604.095,86678.85,26.077982114437376
Journeyman Trade,37638.36749999999,144330.6225,26.077880665968856
Police Services,25083.41,96188.49,26.07735083480362
Airport Operation,44739.025,171568.98500000002,26.0764059424843
"Lab, Pharmacy & Med Techs",22487.6,86240.505,26.075450277105865
Police Services,28024.7,107479.15666666668,26.074544003834294
Protection & Apprehension,40827.325,156585.675,26.07347383469146
Journeyman Trade,41943.84,160868.72999999998,26.073333207765113
Journeyman Trade,32738.93,125566.50399999999,26.072980418408402
Street Transit,44396.862499999996,170291.79,26.071052808828888
Supervisory-Labor & Trade,44690.4225,171419.065,26.070858862752516
Journeyman Trade,42751.707500000004,163994.5325,26.068983427846902
Correction & Detention,35810.57000000001,137375.305,26.067690987110097
Street Transit,32071.23,123030.77400000002,26.067648733153543
Journeyman Trade,34100.35400000001,130817.094,26.067200361445124
Fire Services,26047.45,99924.98999999999,26.067002858844425
Journeyman Trade,16141.6,61923.67,26.066930464554183
Journeyman Trade,39665.46666666667,152169.91333333333,26.06656322382081
Fire Services,24375.325,93514.695,26.065769663259875
Journeyman Trade,33325.64,127860.31,26.064100736186234
"Clerical, Secretarial & Steno",4749.6975,18223.8275,26.06311709216958
Journeyman Trade,45156.42249999999,173259.8275,26.0628347329966
Fire Services,19290.94,74019.97,26.061804672441774
Police Services,22603.275,86737.675,26.05935079537237
Journeyman Trade,39000.462499999994,149670.86,26.057485404974624
"Clerical, Secretarial & Steno",960.77,3687.15,26.057252891799898
Street Transit,42067.377499999995,161450.04750000002,26.05597096526094
Human Services,30918.828,118667.01200000002,26.05511631151545
Journeyman Trade,47167.417499999996,181039.87,26.05360769426094
"Clerical, Secretarial & Steno",2920.01,11208.11,26.052652945054966
Fire Services,23103.545,88680.78,26.05248284915852
Nursing,30807.379999999997,118254.22249999999,26.05182237784363
Journeyman Trade,28203.875,108269.22750000001,26.049760999726352
Nursing,41381.68,158866.84,26.04802865091293
Street Transit,27252.855000000003,104627.72499999999,26.04745061598157
Street Transit,35938.07,137975.185,26.046763408941974
Supervisory-Labor & Trade,42885.205,164652.51,26.045885969184436
Journeyman Trade,31536.82,121101.83,26.041571791276812
Police Services,24143.553333333333,92716.86333333333,26.04008857216517
Police Services,22603.665,86806.86,26.03903078627657
Journeyman Trade,40862.490000000005,156934.235,26.037970618711725
Nursing,20265.3175,77830.02,26.037918916120027
Police Services,24938.77,95784.305,26.036384562168095
Journeyman Trade,38952.42,149621.89250000002,26.033904095953066
Journeyman Trade,42080.4775,161638.35749999998,26.033720059299664
Journeyman Trade,39288.44,150920.07,26.03261448261984
Police Services,19243.315,73927.365,26.030029610821376
Journeyman Trade,44868.065,172370.74,26.029977593644954
Fire Services,30546.28,117351.54,26.02972231979231
Supervisory-Labor & Trade,26813.79,103019.965,26.027760735504035
"Clerical, Secretarial & Steno",1679.26,6451.81,26.027734852700245
Journeyman Trade,22389.56,86023.26599999999,26.02733079211385
Human Services,33895.702000000005,130232.38599999998,26.027091295094607
Street Transit,37513.17,144134.9425,26.026423120819576
"Clerical, Secretarial & Steno",4466.03,17162.07,26.022676751697198
Police Services,27412.79,105342.92,26.02243226217766
Journeyman Trade,39586.985,152128.0175,26.022152691235856
Journeyman Trade,34897.78,134129.21,26.018031419106997
"Clerical, Secretarial & Steno",1624.0800000000002,6242.425,26.01681237660044
"Clerical, Secretarial & Steno",4643.92,17850.22,26.01603789757213
Police Services,24193.26,92998.34666666666,26.014720548436987
Journeyman Trade,39802.7125,153015.5675,26.012198072591534
Skilled Labor,32516.340000000004,125012.88750000001,26.010390328757104
Journeyman Trade,32660.23,125588.17,26.005817267661435
Correction & Detention,35792.43,137640.15,26.004352654367203
Journeyman Trade,36626.53999999999,140855.6925,26.002882347122743
Correction & Detention,37991.5375,146108.1175,26.002345489120408
Airport Operation,9853.06,37893.19,26.002191950585313
Supervisory-Labor & Trade,30175.809999999998,116051.245,26.00214241561993
"Clerical, Secretarial & Steno",15823.63,60860.84,25.99969044134126
Nursing,28873.942,111054.952,25.99968887474734
Police Services,24967.135000000002,96037.05,25.99739892052078
Journeyman Trade,34374.798,132232.692,25.995687964970116
Fire Services,25575.660000000003,98384.85666666664,25.995524988821966
Fire Services,22064.375,84879.795,25.994849539869886
Human Services,38667.317500000005,148763.5625,25.99246539286124
Journeyman Trade,32494.25,125015.55,25.99216657447813
Journeyman Trade,36652.520000000004,141026.27000000002,25.989852812529186
Journeyman Trade,19917.736666666668,76642.04333333333,25.98800319041598
"Lab, Pharmacy & Med Techs",46684.49249999999,179642.14250000002,25.987494832956575
Skilled Labor,38767.66,149178.56,25.987420712466996
Fire Services,23958.93,92194.465,25.987384383650365
"Clerical, Secretarial & Steno",3204.01,12329.355,25.98684197186309
Supervisory-Labor & Trade,45671.409999999996,175749.2575,25.98668731217826
Street Transit,31725.722500000003,122087.4475,25.986064210245697
"Clerical, Secretarial & Steno",7518.98,28935.03,25.985734246689912
Street Transit,43168.55,166132.315,25.984438969624907
Agriculture & Horticulture,29750.157999999996,114493.504,25.98414491707756
Journeyman Trade,39115.2,150541.47,25.983006542981148
Human Services,22752.882,87576.17799999999,25.980674790352243
Journeyman Trade,42087.465,161996.9,25.980413822733645
Semi-Skilled & General Labor,35060.405,134951.4375,25.980015959444668
Correction & Detention,37418.685,144037.02250000002,25.97851882143703
Street Transit,42109.3825,162112.215,25.975453176060793
Police Services,19267.75,74177.29,25.975268171700534
Police Services,31733.835,122173.06,25.97449470447904
Police Services,27986.243333333336,107752.51,25.97270665280404
Journeyman Trade,26975.322500000002,103860.285,25.972702173886773
Journeyman Trade,19109.55,73579.895,25.971156930843676
Journeyman Trade,13245.69,51002.94,25.970444056754378
Journeyman Trade,45757.775,176198.22249999997,25.969487291507726
"Clerical, Secretarial & Steno",4416.67,17007.22,25.96938241523306
Street Transit,16847.47,64878.48,25.967732289659068
Journeyman Trade,27229.872499999998,104861.26,25.967523659357134
Correction & Detention,24194.620000000003,93174.67000000001,25.96695003051795
Protection & Apprehension,41529.625,159938.925,25.965927306313958
Supervisory-Labor & Trade,24567.91,94618.585,25.96520546148518
Journeyman Trade,31509.309999999998,121365.3175,25.962367708550673
Supervisory-Labor & Trade,47451.6275,182777.37999999998,25.961433247374487
Journeyman Trade,44334.9925,170773.885,25.961224984721753
Police Services,19250.5,74152.27,25.96076964332987
Supervisory-Labor & Trade,41224.933333333334,158800.28333333333,25.96023915574458
Journeyman Trade,30325.28,116841.55,25.954191809334947
Protection & Apprehension,30239.946666666667,116518.82333333332,25.952842469201045
Correction & Detention,17687.43,68152.53333333333,25.952710977728394
Skilled Labor,31799.66,122530.88666666666,25.952362596141064
Journeyman Trade,35770.21,137831.634,25.952104725102515
Correction & Detention,21958.625,84612.64166666666,25.951943548230627
"Clerical, Secretarial & Steno",3664.5525,14122.5075,25.948313357241975
Protection & Apprehension,41796.314999999995,161080.7525,25.947429690583295
Police Services,22598.455,87099.295,25.945623325653788
"Clerical, Secretarial & Steno",4952.635,19088.91,25.945090631157047
Street Transit,39181.8675,151023.17750000002,25.944274348220485
Journeyman Trade,42090.225,162236.4925,25.943746903921756
Correction & Detention,38802.994999999995,149584.3725,25.94054068047783
Journeyman Trade,26465.753333333338,102035.21833333334,25.937861226379503
Police Services,27420.97,105720.715,25.937177969331742
Journeyman Trade,42964.564999999995,165648.9475,25.93711922015079
"Clerical, Secretarial & Steno",3516.28,13557.52,25.936011895980975
Police Services,19251.83,74231.965,25.934689995071537
Journeyman Trade,15151.82,58425.39,25.93362235151532
Journeyman Trade,42158.052500000005,162577.4575,25.931056585750834
Street Transit,30610.2725,118045.77,25.93085080473447
Police Services,31739.92,122414.98500000002,25.92813289974262
Correction & Detention,25494.336,98328.798,25.92763922528576
"Clerical, Secretarial & Steno",3519.06,13573.46,25.926035071381946
Journeyman Trade,34084.41,131468.0,25.926012413667205
Journeyman Trade,39263.2825,151444.73,25.925816302752825
Journeyman Trade,22503.590000000004,86800.655,25.925599294152796
Police Services,24072.703333333327,92862.7,25.92289835782648
Police Services,19248.75,74256.88,25.921840508246508
Journeyman Trade,13023.57,50242.19,25.92158104573069
Supervisory-Labor & Trade,46387.12,178953.68,25.92129985815324
Journeyman Trade,25056.975,96667.65,25.920744944146257
Fire Services,20052.5,77361.98,25.920355192563584
Street Transit,17623.484999999997,67992.89,25.919599828746797
Police Services,24874.075,95967.47,25.919277646894308
Police Services,22611.745,87246.51000000001,25.917076797685084
Supervisory-Labor & Trade,44986.994999999995,173591.0275,25.91550706732236
Sub-Professional Engineering,37548.84,144898.98500000002,25.913804710226223
Public Safety Inspection,33239.316000000006,128280.954,25.911341445122094
Journeyman Trade,40357.69,155754.44999999998,25.91109916923722
Protection & Apprehension,38382.05,148131.7925,25.9107443123663
Journeyman Trade,27831.048,107414.76800000001,25.909889783497924
Skilled Labor,19558.214999999997,75486.05500000001,25.90970610399496
Police Services,22815.41,88058.365,25.909418145567432
Fire Services,21852.825,84351.42,25.906884555114786
Street Transit,28805.635,111191.80166666668,25.90625798685607
Journeyman Trade,47271.542499999996,182476.1775,25.90559663603212
Nursing,35546.365000000005,137215.1875,25.905561656576833
Journeyman Trade,34172.32,131913.085,25.905178398337057
Construction Inspection,26941.87,104010.75499999999,25.902965515441167
Fire Services,22058.925,85163.735,25.901782020246056
Street Transit,4525.53,17472.69,25.90059115110495
"Clerical, Secretarial & Steno",1500.32,5792.69,25.900229427088277
Journeyman Trade,33205.435,128207.3875,25.899782881076177
Street Transit,38694.8675,149416.3675,25.8973418691898
Fire Services,24367.165,94099.615,25.89507406592471
Journeyman Trade,44044.305,170093.1375,25.894228096062953
Journeyman Trade,31309.307999999997,120912.402,25.89420727908457
"Clerical, Secretarial & Steno",6369.77,24599.5,25.893900282526065
Street Transit,16850.506666666668,65079.780000000006,25.892076873441596
Police Services,31713.395,122486.52500000001,25.891333760999423
Skilled Labor,26880.865,103825.195,25.89050278210409
Correction & Detention,22154.016666666666,85572.5,25.889177792709884
Fire Services,30226.49,116755.38,25.888734206509373
Street Transit,36160.2975,139675.92,25.88871259985257
Police Services,19185.61,74110.94,25.887689455834728
Journeyman Trade,38578.29666666667,149023.04,25.88747127066168
Street Transit,39582.34,152933.74250000002,25.882018809550804
Human Services,18492.5,71453.55,25.88044960677251
Construction Inspection,30864.425,119258.98499999999,25.88016743560244
Nursing,26524.822500000002,102491.285,25.8800760474415
Police Services,22622.465,87418.395,25.8783806314449
Public Safety Inspection,34372.933333333334,132826.05333333334,25.878156032441023
